DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2019/07/31 07:39:53.82,36.19933,-117.88766,4.350,2.34,Md,7,193,10,0.09,NCSN,73239236
2019/07/31 12:26:16.18,40.34067,-124.42567,27.390,3.35,Mw,34,250,9,0.15,NCSN,73239366
2019/07/31 18:15:15.17,40.38883,-124.83050,20.820,2.77,Md,56,232,43,0.14,NCSN,73239501
2019/07/31 19:17:53.96,36.59983,-121.20550,7.830,2.42,Md,63,66,4,0.08,NCSN,73239536
2019/07/31 21:35:34.09,35.35833,-117.82516,11.280,2.12,Md,5,148,10,0.05,NCSN,73239576
2019/07/31 21:52:58.20,36.16283,-117.87167,-0.690,2.97,ML,7,161,5,0.06,NCSN,73239586
2019/07/31 22:40:22.49,36.09150,-117.91983,4.090,2.58,Md,6,103,7,0.04,NCSN,73239601
2019/07/31 22:59:47.03,36.32117,-118.34433,-1.230,3.31,ML,63,48,27,0.22,NCSN,73239626
2019/08/01 00:42:50.01,36.12900,-117.91133,7.190,2.26,Md,4,252,5,0.09,NCSN,73239666
2019/08/01 01:24:16.01,38.37500,-122.41783,10.480,2.22,Md,81,46,5,0.11,NCSN,73239691
2019/08/01 03:43:16.21,36.11400,-117.84417,3.030,2.35,Md,9,96,1,0.13,NCSN,73239766
2019/08/01 06:39:59.14,36.10867,-117.90567,8.170,2.06,Md,4,172,38,0.00,NCSN,73239836
2019/08/01 08:26:57.29,38.77683,-122.45116,10.300,2.62,Md,85,96,3,0.16,NCSN,73239876
2019/08/01 11:27:29.69,36.08900,-117.90434,-0.120,2.88,ML,17,108,5,0.13,NCSN,73239941
2019/08/01 12:02:17.41,36.10150,-117.87483,5.710,2.19,Md,7,119,3,0.02,NCSN,73239971
2019/08/01 15:02:23.03,38.77017,-122.72850,0.730,2.21,Md,47,51,1,0.08,NCSN,73240061
2019/08/01 16:00:38.29,36.31150,-118.34150,-0.840,2.84,Md,17,114,27,0.21,NCSN,73240076
2019/08/01 16:48:26.15,36.05483,-117.92567,-1.210,2.72,Md,17,182,24,0.33,NCSN,73240111
2019/08/01 16:53:12.49,35.97833,-117.81350,1.310,2.09,Md,6,182,16,0.02,NCSN,73240121
2019/08/01 20:33:46.09,36.09217,-117.85883,0.260,2.40,Md,6,160,3,0.04,NCSN,73240201
2019/08/01 21:11:37.69,36.17033,-117.88333,-1.200,3.40,ML,47,108,6,0.56,NCSN,73240231
2019/08/01 21:31:46.33,36.19717,-117.89233,2.930,2.23,ML,15,101,9,0.11,NCSN,73240256
2019/08/01 22:54:24.87,36.18500,-117.90200,-1.440,2.86,Md,13,134,9,0.29,NCSN,73240336
2019/08/02 01:41:00.66,40.42017,-124.71900,25.300,2.51,Md,22,280,33,0.09,NCSN,73240421
2019/08/02 10:02:15.01,36.31483,-118.34783,-1.240,2.79,Md,14,144,28,0.18,NCSN,73240696
2019/08/02 10:55:28.66,41.61583,-125.29333,15.480,2.55,Md,25,261,106,0.22,NCSN,73240731
2019/08/02 13:17:42.45,36.23583,-117.97733,3.450,2.54,Md,4,221,17,0.00,NCSN,73240781
2019/08/02 14:39:41.20,37.34667,-117.90400,5.290,2.06,Md,23,93,39,0.10,NCSN,73240816
2019/08/02 16:51:34.34,36.10233,-117.87434,5.670,2.25,Md,7,120,2,0.01,NCSN,73240896
2019/08/03 00:10:51.20,40.36050,-124.30500,31.520,2.44,Md,27,146,5,0.16,NCSN,73241081
2019/08/03 03:39:03.07,35.99517,-120.19334,18.160,2.74,Md,62,89,15,0.12,NCSN,73241186
2019/08/03 07:56:19.21,36.79333,-121.30883,9.930,2.89,Md,79,57,11,0.10,NCSN,73241351
2019/08/03 13:18:01.54,36.16267,-117.92516,4.530,2.33,Md,9,92,8,0.18,NCSN,73241496
2019/08/03 13:52:41.90,36.11350,-117.87383,6.270,2.10,Md,7,150,2,0.10,NCSN,73241521
2019/08/03 16:48:21.24,36.18683,-117.96883,11.470,2.17,Md,6,145,13,0.01,NCSN,73241586
2019/08/03 18:54:00.51,40.32333,-124.66534,16.940,2.69,Md,36,249,28,0.19,NCSN,73241661
2019/08/03 20:15:26.76,35.82150,-117.94117,3.470,2.13,Md,4,171,4,0.15,NCSN,73241696
2019/08/03 22:28:42.36,36.13317,-117.80666,17.960,2.52,Md,5,106,30,0.12,NCSN,73241751
2019/08/03 22:37:16.94,36.92617,-120.01950,5.620,2.07,Md,13,173,24,0.25,NCSN,73241761
2019/08/04 04:54:21.76,40.18550,-125.15867,6.920,2.68,Md,8,340,70,0.10,NCSN,73241901
2019/08/04 10:47:39.48,36.21150,-120.79066,6.100,2.17,Md,65,76,1,0.11,NCSN,73242046
2019/08/04 14:58:31.49,38.83300,-122.80666,2.630,2.28,Md,83,27,1,0.09,NCSN,73242186
2019/08/04 17:42:11.20,36.08333,-117.86266,4.520,2.38,Md,6,90,4,0.01,NCSN,73242296
2019/08/04 19:02:39.71,36.06767,-117.84650,3.070,2.22,Md,6,131,6,0.13,NCSN,73242326
2019/08/05 01:44:56.03,36.09800,-117.88300,0.220,2.49,Md,6,172,3,0.07,NCSN,73242491
2019/08/05 03:44:33.69,40.40767,-125.15150,5.340,2.67,Md,26,306,70,0.21,NCSN,73242546
2019/08/05 10:29:27.30,36.11700,-117.90967,4.140,2.29,Md,8,86,5,0.05,NCSN,73242711
2019/08/05 15:53:35.48,35.37867,-117.85500,2.990,2.02,Md,8,122,12,0.06,NCSN,73242876
2019/08/05 17:59:25.85,36.08617,-117.85500,4.060,2.46,Md,6,95,3,0.01,NCSN,73242926
2019/08/06 07:08:36.54,35.62933,-118.31650,6.970,2.06,Md,5,180,10,0.08,NCSN,73243231
2019/08/06 08:09:41.62,38.78900,-122.75684,0.990,2.15,Md,69,42,2,0.08,NCSN,73243266
2019/08/06 11:54:19.50,35.38066,-117.84517,0.290,2.31,Md,7,128,13,0.08,NCSN,73243356
2019/08/06 22:59:57.17,38.76950,-122.44817,9.770,2.63,Md,90,127,4,0.13,NCSN,73243556
2019/08/06 23:55:37.89,36.12450,-117.88116,7.610,2.20,Md,7,177,2,0.01,NCSN,73243591
2019/08/07 01:27:36.85,35.49400,-120.80150,6.930,2.60,Md,74,52,8,0.05,NCSN,73243636
2019/08/07 02:02:13.80,36.09167,-117.86083,4.370,2.12,Md,7,91,3,0.10,NCSN,73243661
2019/08/07 02:06:31.94,36.97750,-117.93983,-1.630,2.21,Md,18,184,49,0.14,NCSN,73243671
2019/08/07 07:32:40.94,36.12650,-117.89833,4.310,2.46,Md,6,177,32,0.05,NCSN,73243826
2019/08/07 19:08:01.52,36.27317,-118.02383,4.790,2.16,Md,6,106,19,0.11,NCSN,73244276
2019/08/07 22:51:18.97,36.13600,-117.85233,4.230,2.22,Md,7,176,2,0.13,NCSN,73244371
2019/08/08 02:36:10.01,38.83017,-122.81033,2.180,2.12,Md,66,29,1,0.06,NCSN,73244516
2019/08/08 06:27:48.89,41.18067,-122.35650,6.920,2.03,Md,30,42,11,0.19,NCSN,73244606
2019/08/08 11:29:54.44,36.10650,-117.86900,1.340,2.38,Md,6,208,13,0.05,NCSN,73244716
2019/08/08 13:58:22.24,35.96267,-117.93616,9.820,2.17,Md,9,93,17,0.09,NCSN,73244756
2019/08/08 14:43:57.28,36.20117,-118.17133,2.260,2.24,Md,7,106,28,0.04,NCSN,73244776
2019/08/08 14:56:46.98,36.20383,-118.17733,2.410,2.61,Md,13,95,28,0.10,NCSN,73244801
2019/08/08 15:26:58.24,36.20467,-118.17433,4.360,2.27,Md,9,95,27,0.09,NCSN,73244821
2019/08/08 16:03:18.95,38.46800,-119.58884,-1.700,2.31,Md,13,104,14,0.14,NCSN,73244846
2019/08/08 16:53:29.40,40.41217,-125.60600,23.090,2.93,Md,21,303,108,0.28,NCSN,73244886
2019/08/08 17:15:43.68,38.79933,-122.81983,3.630,2.26,Md,66,27,1,0.08,NCSN,73244911
2019/08/08 17:43:58.38,35.49933,-118.40533,6.820,2.55,Md,20,58,19,0.12,NCSN,73244951
2019/08/08 20:31:33.38,37.34783,-121.59617,7.670,2.66,Md,93,39,4,0.09,NCSN,73245081
2019/08/08 23:19:54.20,36.19750,-118.17100,0.780,2.25,Md,7,105,28,0.04,NCSN,73245156
2019/08/09 01:07:34.47,35.38417,-117.85316,-0.110,2.08,Md,6,122,13,0.09,NCSN,73245236
2019/08/09 01:13:47.55,36.19900,-118.17067,-0.220,2.19,Md,6,105,28,0.05,NCSN,73245251
2019/08/09 01:15:04.85,37.42783,-118.88450,3.320,2.01,Md,28,144,19,0.05,NCSN,73245246
2019/08/09 01:51:24.18,36.18950,-118.16917,-1.350,2.92,ML,36,66,29,0.28,NCSN,73245261
2019/08/09 02:44:40.91,36.19817,-118.17300,4.910,2.40,Md,9,94,28,0.09,NCSN,73245301
2019/08/09 04:13:51.09,36.20067,-118.17800,0.810,2.79,Md,16,67,28,0.12,NCSN,73245351
2019/08/09 04:22:53.30,36.20233,-118.17316,3.230,2.73,Md,14,86,28,0.12,NCSN,73245356
2019/08/09 04:32:18.21,37.25850,-121.63700,5.970,2.65,Md,91,42,3,0.09,NCSN,73245376
2019/08/09 04:39:07.83,36.19250,-118.16333,-1.300,3.41,ML,49,64,28,0.32,NCSN,73245381
2019/08/09 04:46:33.43,36.20167,-118.16800,1.760,2.24,Md,6,105,28,0.03,NCSN,73245386
2019/08/09 04:55:24.41,36.19883,-118.16683,1.700,2.18,Md,7,105,28,0.06,NCSN,73245391
2019/08/09 04:59:26.18,35.33567,-117.89367,8.590,2.19,Md,5,151,9,0.01,NCSN,73245396
2019/08/09 05:00:14.28,36.07667,-117.87500,0.180,2.04,Md,5,162,5,0.11,NCSN,73245401
2019/08/09 05:13:03.07,36.19883,-118.16717,2.610,2.53,Md,8,105,28,0.06,NCSN,73245416
2019/08/09 05:15:49.87,36.19883,-118.17216,5.600,2.05,Md,8,94,28,0.10,NCSN,73245421
2019/08/09 05:29:58.40,36.19584,-118.18117,-0.850,2.19,Md,6,192,29,0.02,NCSN,73245426
2019/08/09 05:34:40.86,36.19800,-118.17083,6.250,2.37,Md,8,93,28,0.08,NCSN,73245431
2019/08/09 05:37:02.40,36.19350,-118.16866,0.190,2.24,Md,8,105,28,0.06,NCSN,73245436
2019/08/09 06:01:43.56,36.20700,-118.17934,4.210,2.45,Md,10,87,27,0.10,NCSN,73245441
2019/08/09 06:07:19.53,36.20383,-118.17567,6.010,2.45,Md,7,95,28,0.09,NCSN,73245456
2019/08/09 06:09:16.49,36.20100,-118.16817,1.770,2.38,Md,7,105,28,0.06,NCSN,73245461
2019/08/09 06:30:27.77,36.19584,-118.16900,-0.290,2.19,Md,5,109,28,0.01,NCSN,73245481
2019/08/09 06:53:56.42,36.20083,-118.17450,0.200,2.05,Md,5,123,28,0.02,NCSN,73245496
2019/08/09 07:15:43.48,36.08017,-120.20084,9.600,2.35,Md,49,196,21,0.07,NCSN,73245511
2019/08/09 08:43:50.70,35.61783,-117.86750,11.270,2.27,Md,6,108,13,0.06,NCSN,73245561
2019/08/09 09:21:46.44,37.56050,-118.83950,1.240,2.46,Md,29,103,3,0.05,NCSN,73245571
2019/08/09 10:04:26.65,36.19600,-118.16917,1.620,2.19,Md,7,105,28,0.05,NCSN,73245611
2019/08/09 14:54:31.47,36.19584,-118.04800,32.440,2.46,Md,7,84,19,0.77,NCSN,73245761
2019/08/09 19:50:45.36,37.91550,-118.56800,5.610,2.13,Md,24,125,27,0.04,NCSN,73245896
2019/08/09 20:12:39.58,39.75967,-122.70084,39.220,2.12,Md,14,85,3,0.08,NCSN,73245901
2019/08/09 20:31:53.78,37.54500,-118.85767,6.720,2.17,Md,31,108,6,0.05,NCSN,73245911
2019/08/09 21:31:46.84,39.76883,-122.66983,42.510,2.04,Md,15,76,1,0.18,NCSN,73245951
2019/08/09 22:10:19.34,36.11267,-117.87517,5.510,2.49,Md,7,196,2,0.11,NCSN,73245961
2019/08/10 01:09:59.68,36.19233,-118.17184,1.380,2.35,Md,7,104,29,0.07,NCSN,73246061
2019/08/10 02:10:36.11,36.19467,-118.17934,-0.110,2.29,Md,7,163,29,0.07,NCSN,73246086
2019/08/10 02:11:27.30,36.10233,-117.88750,3.410,2.33,Md,10,104,3,0.08,NCSN,73246091
2019/08/10 02:39:17.39,39.78400,-122.67633,48.030,2.32,Md,15,62,1,0.07,NCSN,73246106
2019/08/10 05:29:53.20,40.28450,-124.47283,19.650,2.30,Md,25,258,11,0.10,NCSN,73246226
2019/08/10 07:33:13.47,36.11234,-117.81433,0.100,2.02,Md,4,181,4,0.00,NCSN,73246336
2019/08/10 08:58:52.93,40.73600,-121.49934,9.530,2.36,Md,22,155,9,0.10,NCSN,73246366
2019/08/10 09:06:29.46,40.73650,-121.49567,11.720,2.97,Md,42,138,9,0.12,NCSN,73246381
2019/08/10 09:44:25.10,35.57233,-120.85133,5.080,2.46,Md,69,60,7,0.07,NCSN,73246411
2019/08/10 11:22:10.45,35.37600,-117.84950,6.300,2.28,Md,11,95,12,0.14,NCSN,73246451
2019/08/10 13:17:19.72,36.14550,-117.88817,-1.480,2.67,Md,9,127,4,0.12,NCSN,73246566
2019/08/10 13:26:08.66,40.73583,-121.49467,9.900,2.38,Md,24,123,9,0.11,NCSN,73246596
2019/08/10 14:02:19.89,38.92600,-123.20517,1.740,2.31,Md,49,41,2,0.07,NCSN,73246626
2019/08/10 19:02:34.86,36.14817,-117.91800,4.960,2.68,ML,12,92,7,0.06,NCSN,73246816
2019/08/11 01:41:32.54,40.41433,-125.19900,-0.170,2.91,Md,52,242,73,0.24,NCSN,73247146
2019/08/11 01:48:13.44,40.11083,-125.13050,9.630,2.61,Md,19,336,70,0.16,NCSN,73247166
2019/08/11 03:43:07.38,36.15417,-117.93233,-1.120,2.48,Md,11,91,8,0.17,NCSN,73247236
2019/08/11 05:58:04.33,36.13733,-117.84834,7.920,2.10,Md,4,248,2,0.00,NCSN,73247346
2019/08/11 08:20:54.45,37.56417,-118.84350,0.840,2.26,Md,30,103,3,0.07,NCSN,73247431
2019/08/11 08:24:09.94,36.57967,-121.17300,2.050,2.56,Md,66,66,1,0.08,NCSN,73247436
2019/08/11 08:40:15.23,36.14300,-117.90217,9.030,2.20,Md,9,181,5,0.08,NCSN,73247441
2019/08/11 09:24:04.13,36.06833,-117.86867,1.860,2.84,Md,12,85,10,0.11,NCSN,73247471
2019/08/11 10:39:21.99,36.46917,-121.02783,7.870,2.12,Md,63,93,3,0.12,NCSN,73247506
2019/08/11 10:55:36.69,36.14883,-118.10233,-1.150,2.57,Md,20,83,32,0.41,NCSN,73247521
2019/08/11 11:10:52.11,36.12200,-117.90884,6.100,2.31,Md,8,170,5,0.10,NCSN,73247536
2019/08/11 12:19:17.07,36.02300,-117.89567,4.050,2.39,Md,11,98,11,0.12,NCSN,73247591
2019/08/11 12:57:13.52,36.46100,-120.38483,13.760,2.86,Md,89,75,28,0.17,NCSN,73247621
2019/08/11 13:09:03.94,36.12183,-117.92416,5.770,2.67,Md,14,82,6,0.09,NCSN,73247631
2019/08/11 13:15:43.93,36.13983,-117.90134,8.730,2.17,Md,10,128,5,0.09,NCSN,73247646
2019/08/11 13:46:30.57,36.58217,-121.17700,1.980,2.70,Md,82,54,1,0.12,NCSN,73247661
2019/08/11 14:50:25.35,36.18300,-117.92800,4.740,2.30,Md,8,188,10,0.02,NCSN,73247711
2019/08/11 14:56:25.02,35.48083,-118.09300,10.910,2.55,Md,18,51,27,0.06,NCSN,73247716
2019/08/11 21:22:09.54,36.06967,-120.21150,11.270,2.02,Md,40,139,19,0.10,NCSN,73247931
2019/08/11 23:07:55.01,36.05483,-117.86367,0.190,2.19,Md,6,145,7,0.11,NCSN,73247986
2019/08/12 00:42:04.37,39.02417,-122.57166,3.360,2.22,Md,53,94,13,0.11,NCSN,73248026
2019/08/12 02:14:37.40,40.42300,-124.42783,26.680,2.42,Md,29,239,10,0.12,NCSN,73248061
2019/08/12 19:20:25.81,36.09750,-117.92184,3.730,2.95,Md,11,61,6,0.12,NCSN,73249660
2019/08/12 19:45:23.16,36.10000,-117.92000,4.920,2.21,Md,6,102,6,0.05,NCSN,73249695
2019/08/12 23:55:00.17,37.56250,-118.82417,2.960,2.33,Md,31,102,3,0.05,NCSN,73249815
2019/08/13 03:06:41.28,37.23783,-118.29667,11.060,2.13,Md,32,156,21,0.09,NCSN,73249860
2019/08/13 10:31:12.47,37.35550,-121.71783,6.340,2.45,Md,98,33,5,0.09,NCSN,73249995
2019/08/13 13:11:13.67,35.49017,-118.34566,6.010,2.53,Md,15,98,22,0.12,NCSN,73250060
2019/08/13 16:24:59.22,38.95200,-122.96983,3.620,2.12,Md,51,61,10,0.08,NCSN,73250170
2019/08/13 22:53:38.28,36.10733,-117.92533,0.100,3.00,ML,19,85,29,0.16,NCSN,73250350
2019/08/13 23:30:01.67,36.13650,-117.87200,3.480,3.02,ML,23,126,3,0.21,NCSN,73250380
2019/08/14 01:31:40.88,36.14950,-117.92650,3.010,2.68,Md,16,91,7,0.14,NCSN,73250435
2019/08/14 03:28:36.00,38.79033,-122.78050,3.800,2.14,Md,76,33,1,0.08,NCSN,73250490
2019/08/14 07:13:14.77,35.35867,-117.92683,0.620,2.22,Md,9,82,13,0.11,NCSN,73250570
2019/08/14 07:57:46.73,36.11833,-117.88483,4.970,2.26,Md,9,132,3,0.10,NCSN,73250610
2019/08/14 07:59:32.33,36.96800,-118.24767,10.890,2.31,Md,35,130,10,0.07,NCSN,73250615
2019/08/14 14:58:51.88,35.98283,-117.96716,6.840,2.08,Md,8,105,17,0.04,NCSN,73250780
2019/08/14 15:00:01.45,36.99850,-118.34167,-1.280,2.33,Md,32,77,12,0.10,NCSN,73250785
2019/08/14 15:03:45.25,37.00367,-118.33234,1.200,2.11,Md,24,78,11,0.09,NCSN,73250790
2019/08/14 16:57:37.48,36.07883,-117.96083,33.430,2.63,Md,7,256,10,0.27,NCSN,73250835
2019/08/14 17:49:40.01,36.11267,-117.91233,5.240,2.50,Md,9,105,5,0.12,NCSN,73250875
2019/08/14 17:52:02.82,36.12700,-117.91116,5.980,2.42,Md,6,184,5,0.08,NCSN,73250880
2019/08/14 21:15:27.13,37.00650,-118.36867,-1.970,2.33,Md,24,158,75,0.11,NCSN,73250975
2019/08/14 22:01:11.32,36.09483,-117.87450,3.990,2.84,Md,12,103,3,0.09,NCSN,73250995
2019/08/14 22:33:08.60,36.09133,-117.88750,2.860,2.53,Md,6,119,4,0.05,NCSN,73251020
2019/08/14 22:41:26.10,36.09000,-117.88983,2.070,2.88,Md,10,118,4,0.07,NCSN,73251025
2019/08/14 22:42:37.63,36.07800,-117.86667,-0.580,2.46,Md,6,154,5,0.04,NCSN,73251080
2019/08/14 22:52:26.53,36.08583,-117.87317,3.660,3.73,ML,22,106,4,0.14,NCSN,73251040
2019/08/15 01:23:57.85,36.08167,-117.86300,4.270,2.52,Md,5,131,4,0.01,NCSN,73251140
2019/08/15 08:29:00.35,36.32367,-120.36650,16.010,2.25,Md,46,84,22,0.13,NCSN,73251290
2019/08/15 09:14:47.16,36.33283,-120.35217,12.060,2.86,ML,72,118,37,0.14,NCSN,73251305
2019/08/15 11:50:24.91,36.07883,-117.87050,3.380,3.91,Mw,27,75,5,0.16,NCSN,73251365
2019/08/15 11:52:31.69,36.08650,-117.88167,2.870,2.95,Md,12,107,4,0.08,NCSN,73251360
2019/08/15 12:22:39.25,36.08100,-117.89533,-0.800,2.33,Md,7,122,5,0.08,NCSN,73251385
2019/08/15 12:32:40.33,36.08850,-117.86650,4.620,2.99,Md,20,77,3,0.15,NCSN,73251390
2019/08/15 13:13:22.09,36.09667,-117.86767,5.240,2.70,Md,7,140,3,0.03,NCSN,73251425
2019/08/15 14:24:33.18,36.08900,-117.87500,4.080,2.67,Md,12,114,4,0.08,NCSN,73251460
2019/08/15 15:13:33.23,35.98517,-117.97650,5.090,2.18,Md,8,153,17,0.12,NCSN,73251490
2019/08/15 18:26:11.26,35.19517,-118.92316,17.970,2.83,ML,13,55,11,0.13,NCSN,73251595
2019/08/15 18:55:29.72,35.02567,-118.35867,-0.910,2.17,Md,4,210,4,0.06,NCSN,73251610
2019/08/15 19:22:03.11,36.09283,-117.85867,4.430,2.80,Md,10,126,3,0.11,NCSN,73251625
2019/08/15 22:31:53.20,35.48734,-118.34866,8.640,2.45,Md,9,98,23,0.12,NCSN,73251685
2019/08/16 01:42:36.19,36.07700,-117.86716,3.970,2.54,Md,9,126,5,0.04,NCSN,73251740
2019/08/16 01:52:29.18,36.07800,-117.86850,4.620,2.35,Md,9,86,5,0.03,NCSN,73251750
2019/08/16 02:24:11.10,35.74767,-118.51167,10.460,2.82,Md,8,96,4,0.04,NCSN,73251770
2019/08/16 04:01:27.57,36.09617,-117.86850,3.810,3.29,ML,12,87,3,0.11,NCSN,73251785
2019/08/16 05:28:12.81,38.82583,-122.79816,2.630,2.75,Md,79,33,1,0.09,NCSN,73251820
2019/08/16 09:05:37.77,35.49583,-118.34033,0.200,2.12,Md,5,161,22,0.01,NCSN,73251905
2019/08/16 11:27:27.84,36.13417,-117.92900,-0.860,2.76,Md,17,187,32,0.20,NCSN,73251955
2019/08/16 12:00:27.41,35.34817,-117.91267,8.380,2.97,Md,17,53,11,0.16,NCSN,73251990
2019/08/16 15:36:34.42,36.08200,-117.86400,3.620,2.30,Md,5,182,4,0.11,NCSN,73252030
2019/08/16 16:26:45.04,36.20400,-117.87767,2.850,2.30,Md,5,194,10,0.02,NCSN,73252065
2019/08/16 16:35:53.67,36.08517,-117.87233,4.830,2.69,Md,10,142,4,0.13,NCSN,73252080
2019/08/16 17:45:46.88,36.08733,-117.87534,4.600,2.75,Md,8,137,4,0.01,NCSN,73252110
2019/08/16 22:57:27.68,36.08033,-117.86733,4.950,2.42,Md,7,127,4,0.03,NCSN,73252240
2019/08/16 23:28:44.22,36.08050,-117.86684,3.560,2.34,Md,8,147,4,0.12,NCSN,73252245
2019/08/17 02:10:23.13,36.09533,-117.86266,4.180,2.81,Md,11,128,3,0.09,NCSN,73252275
2019/08/17 02:10:28.37,36.27450,-118.19450,-0.120,2.78,Md,13,292,78,0.24,NCSN,73252280
2019/08/17 11:22:15.01,37.49200,-121.80917,8.590,2.40,Md,90,34,5,0.10,NCSN,73252455
2019/08/17 11:55:33.17,35.96233,-117.90767,0.390,2.98,Md,5,309,112,0.03,NCSN,73252470
2019/08/17 13:37:49.43,36.08300,-117.87183,1.580,2.84,Md,11,73,4,0.15,NCSN,73252475
2019/08/17 13:37:54.19,36.23050,-118.19850,0.180,2.84,Md,12,300,78,0.12,NCSN,73252480
2019/08/17 17:24:08.94,36.09267,-117.87133,3.240,2.79,Md,12,87,3,0.12,NCSN,73252515
2019/08/17 17:24:15.43,36.36833,-118.16417,-1.480,2.84,Md,21,294,115,0.17,NCSN,73252520
2019/08/17 17:28:38.95,36.09167,-117.83984,0.230,2.65,Md,4,166,3,0.00,NCSN,73252525
2019/08/17 21:45:16.24,35.30983,-117.92450,7.090,2.25,Md,4,152,9,0.00,NCSN,73252610
2019/08/17 22:52:11.34,37.98734,-121.86250,0.890,2.01,Md,31,76,4,0.21,NCSN,73252620
2019/08/17 23:12:26.26,35.32117,-117.95367,-0.080,2.29,Md,5,104,11,0.03,NCSN,73252630
2019/08/17 23:16:01.90,35.31983,-117.93616,7.270,2.54,Md,14,74,10,0.22,NCSN,73252635
2019/08/17 23:40:42.59,37.64500,-118.94900,5.180,2.05,Md,30,67,2,0.05,NCSN,73252660
2019/08/18 02:17:06.43,36.09800,-117.89233,0.620,2.69,Md,12,77,4,0.06,NCSN,73252780
2019/08/18 03:49:55.76,36.02033,-120.96800,9.100,2.12,Md,55,52,7,0.08,NCSN,73252830
2019/08/18 05:02:42.84,36.08017,-117.86784,1.660,2.90,ML,11,79,4,0.07,NCSN,73252845
2019/08/18 05:05:47.61,36.08517,-117.88633,0.390,2.66,ML,11,126,5,0.11,NCSN,73252855
2019/08/18 07:42:25.13,36.09083,-117.87466,2.780,3.39,ML,22,100,3,0.17,NCSN,73252950
2019/08/18 07:42:27.38,36.11367,-118.07133,-0.150,3.31,ML,13,277,92,0.06,NCSN,73252955
2019/08/18 07:44:03.59,36.09400,-117.86533,3.800,2.13,Md,6,141,3,0.01,NCSN,73253005
2019/08/18 10:09:16.22,36.11400,-117.86916,4.390,2.30,Md,7,147,1,0.05,NCSN,73253045
2019/08/18 13:22:43.53,36.12767,-117.85917,-1.250,2.66,Md,11,172,1,0.54,NCSN,73253120
2019/08/18 16:04:19.91,36.10883,-117.87183,3.810,2.63,Md,7,132,2,0.08,NCSN,73253170
2019/08/18 16:08:34.22,36.08683,-117.87917,-0.300,2.67,ML,16,63,4,0.17,NCSN,73253185
2019/08/18 16:20:49.88,36.09167,-117.87750,2.510,2.94,ML,12,60,4,0.17,NCSN,73253195
2019/08/18 17:44:22.96,40.26383,-122.04916,5.510,2.05,Md,27,85,9,0.15,NCSN,73253230
2019/08/18 18:27:41.93,36.08267,-117.87400,4.540,3.30,ML,22,71,4,0.16,NCSN,73253275
2019/08/18 18:59:17.43,36.09917,-117.87517,-1.150,2.33,Md,9,88,3,0.47,NCSN,73253300
2019/08/18 23:24:32.74,36.91333,-119.69450,30.230,2.16,Md,14,156,9,0.17,NCSN,73253565
2019/08/19 02:06:29.30,34.96017,-119.69000,9.900,2.26,Md,8,92,2,0.02,NCSN,73253615
2019/08/19 03:03:51.42,40.59733,-124.32467,20.190,2.39,Md,25,197,6,0.11,NCSN,73253630
2019/08/19 04:06:51.75,40.47633,-124.66950,24.310,2.25,Md,25,259,28,0.19,NCSN,73253650
2019/08/19 04:25:13.69,37.74817,-122.15334,4.970,2.49,Md,101,25,4,0.15,NCSN,73253655
2019/08/19 09:45:48.23,36.12333,-117.87850,4.610,2.38,Md,7,225,2,0.06,NCSN,73253775
2019/08/19 09:59:07.90,35.94467,-117.76083,1.150,2.55,Md,7,165,21,0.02,NCSN,73253785
2019/08/19 17:53:15.54,35.35467,-117.93150,0.030,2.09,Md,6,83,12,0.06,NCSN,73253950
2019/08/19 18:30:37.31,38.78800,-122.77533,3.250,2.17,Md,71,41,1,0.08,NCSN,73253965
2019/08/19 18:32:19.07,36.09250,-117.88483,-0.780,2.95,Md,10,89,4,0.10,NCSN,73253970
2019/08/19 21:07:07.79,36.09817,-117.85500,4.850,2.42,Md,7,97,2,0.10,NCSN,73254085
2019/08/19 22:15:41.08,35.05117,-118.36034,11.480,2.29,Md,6,140,7,0.06,NCSN,73254165
2019/08/19 23:18:05.45,36.17567,-117.92500,4.290,2.15,Md,6,186,9,0.03,NCSN,73254185
2019/08/20 00:33:45.26,35.55850,-120.79150,4.480,2.52,Md,70,70,8,0.07,NCSN,73254240
2019/08/20 07:52:00.45,38.81000,-122.81400,3.680,2.31,Md,95,19,1,0.08,NCSN,73254355
2019/08/20 09:46:33.35,36.10033,-117.90483,5.600,2.11,Md,5,148,5,0.02,NCSN,73254425
2019/08/20 13:41:46.18,36.07917,-117.87634,4.910,2.89,Md,18,75,5,0.13,NCSN,73254515
2019/08/20 14:24:36.17,36.20067,-117.90767,-1.590,2.76,Md,25,99,10,0.45,NCSN,73254530
2019/08/20 14:49:22.05,40.35917,-124.57367,24.720,2.30,Md,33,236,21,0.17,NCSN,73254550
2019/08/20 16:48:15.93,36.06067,-117.86150,4.220,2.21,Md,5,144,6,0.01,NCSN,73254615
2019/08/20 22:33:26.15,35.39117,-117.82733,3.810,2.02,Md,6,135,14,0.08,NCSN,73254850
2019/08/20 23:37:30.13,36.10266,-117.89133,-0.830,2.43,Md,7,186,4,0.12,NCSN,73254975
2019/08/20 23:43:21.29,36.08950,-117.84766,0.020,2.45,Md,4,181,3,0.01,NCSN,73254985
